id,hr_dtst_env_sd,tonic_dtst_env_sd,pulse_amplitude_dtst_env_sd,skt_dtst_env_sd,tsv_20minus10_env_sd,m2_20minus10_env_sd,p7_minus_m7_overall_mean,p7_minus_m7_env_sd,tlx1_dtst_env_sd,eup5,eup16
74,-0.13341188549948704,-0.15748252114609196,0.36306015986753915,-0.7830244696583054,0.660444463992605,0.9431503589193461,-4.710563997297905,1.129802762492834,3.771018618212515,0.9031823705914342,0.03076586309279335
75,-0.40278120443096965,0.23879878348413303,-0.02743488780175783,-0.6285741080914633,-0.2518205101892887,1.2191414599131811,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,0.16789928684071537,1.5936717082066985
76,-0.2497773280637355,0.04517295408877534,-0.2987317862669707,0.06431586698804063,-0.8135791066922773,-1.1181242205039765,0.14602885289748269,0.19811429238614217,-1.3050652386123143,-1.3026668806607224,-0.7506870594641591
77,-0.20181895978851702,0.014157330908388874,0.795459200185792,-0.10937669117966514,-0.8135791066922773,-1.1181242205039765,0.11548424377675696,-0.8096602515098584,-1.3050652386123143,-0.5673837969100035,0.03076586309279335
78,0.08150005812059269,0.11254057834488015,0.06464894164406045,0.38387032847676744,0.660444463992605,0.4880079920778688,0.19693653476535883,1.5814703408418664,-0.12089234901234337,0.9031823705914342,0.03076586309279335
79,0.005738079575479683,0.11653707778148877,-0.32879499340850304,-0.5362669971758384,-0.2518205101892887,0.23129674925254318,0.11548424377675696,-0.8096602515098584,-0.46772855827890597,0.16789928684071537,0.03076586309279335
80,-0.3358196512768953,0.09341089185110565,0.524137949383072,0.2835686715842915,-0.004378586620948333,1.2191414599131811,0.14602885289748269,0.19811429238614217,0.5198677470342598,-0.5673837969100035,1.5936717082066985
81,-0.21863979712103643,-0.41239271842551983,0.03099966513941952,-0.3319895536903654,1.038018178079582,1.5046786996779442,0.11548424377675696,-0.8096602515098584,-0.5799104019230529,0.16789928684071537,0.03076586309279335
82,0.9001405916644395,-0.22010835702898107,0.1789866833391104,-0.739118467471047,-0.6467312864451916,-1.1181242205039765,0.11548424377675696,-0.26109727188513643,-0.5799104019230529,0.16789928684071537,0.03076586309279335
83,0.20364270422803507,-0.2814815393138667,-0.2076165735298951,-0.3021051480965543,0.241665832022297,-0.482001074910535,-0.07796494732117255,1.4101566295225803,0.567276498667198,0.0,0.0
84,-0.29969690145405337,-0.12164732822157666,-0.24808126255866242,-0.43552707418960707,-0.6467312864451916,-0.13779261392675568,0.1358473165239074,0.05769397632147183,0.08350055732152412,-0.5673837969100035,0.03076586309279335
85,-0.25160886818750283,-0.17350161797780042,0.01585227146193114,0.10103883335599885,0.48676781818020115,0.4880079920778688,-3.8756780146647367,1.1682116993483829,-0.12089234901234337,-0.5673837969100035,0.8122187856497458
86,-0.33298967759083015,0.17882807784232918,0.2362811196591485,0.6782220236866281,-0.2518205101892887,-0.016326612465601645,0.06457656190888077,0.8699639883168092,-0.5799104019230529,0.16789928684071537,0.03076586309279335
87,0.04784535611299919,0.029124693906214118,-0.39827969279720343,-0.13559067886521348,-0.6467312864451916,-0.339035660364924,0.11548424377675696,0.14047870035153112,0.08350055732152412,0.16789928684071537,-0.7506870594641591
88,0.24470374301393719,0.9661082762833371,0.7496644513059262,0.058601931266333535,-0.004378586620948333,-0.7285799404344502,0.1053027074031817,-0.47373540354452487,-0.5799104019230529,0.16789928684071537,0.03076586309279335
89,-0.009334099437425223,0.3296574541354865,0.10527491794817645,-1.0046457160944462,-0.1059412533256451,-0.339035660364924,0.17657346201820837,0.3540175568917582,0.08350055732152412,-1.3026668806607224,1.5936717082066985
90,0.5725113352070742,-0.21382884350373219,0.5319534080813106,-0.010042119540043656,-0.6467312864451916,-0.7285799404344502,0.11548424377675696,-0.8096602515098584,-0.46772855827890597,-0.5673837969100035,-0.7506870594641591
91,-0.4609884096620206,-0.19981174168510712,-0.6188337661982808,-0.8967854818245936,-0.6467312864451916,-0.3722037136839935,0.023850416414579814,1.3413082844529136,-0.12089234901234337,0.9031823705914342,1.5936717082066985
92,0.016396091113513984,-0.11592189922206815,-0.3149412674326681,0.43563338602132606,0.1530721776860297,0.15412207068290643,0.16639192564463315,0.8699639883168092,-0.5799104019230529,0.16789928684071537,0.03076586309279335
93,-0.22540667747907217,-0.08712892991314419,-0.17853757012114752,-0.02767849826338628,0.38126759133679083,0.15412207068290643,0.08493963465603124,0.33774154121122024,0.567276498667198,0.16789928684071537,-0.7506870594641591
94,-0.35501529898347706,0.7658161830521708,-0.10975799738034205,-0.5536675234096098,-0.6467312864451916,0.21242279917389428,0.16639192564463315,0.46213069693815534,-1.3050652386123143,0.9031823705914342,0.03076586309279335
95,0.2537616423978421,0.6213166030968404,-0.3846559523907647,1.0407990897069106,-1.1882797895873725,-0.016326612465601645,0.1053027074031817,-0.4737354035445249,-0.5799104019230529,0.16789928684071537,0.03076586309279335
96,0.05835393833478009,-0.43333537807032657,-0.7395566078111456,-0.7655248581384207,0.5875720148622637,-1.1181242205039765,0.28857036212753595,1.6734726161828812,0.567276498667198,0.9031823705914342,0.03076586309279335
97,0.0952542186149591,0.17691895096283536,-0.4025997164952301,-0.11824273734560418,1.8366475275580265,0.07195321279981137,-4.985465479384437,1.664105625817604,2.5091848661670353,0.9031823705914342,-0.7506870594641591
